hash,basename,experiment_dir,canonical,n_locations,ext
c206400e34ed089c,A_SYNTHESIS_AND_ERRATUM.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_SYNTHESIS_AND_ERRATUM.md,1,md
2499ea8580a4907d,L_INGESTION_READINESS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/L_INGESTION_READINESS.md,1,md
b6cc48f752452e29,D_MINIMAL_SEED_FRONTIER.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/D_MINIMAL_SEED_FRONTIER.md,1,md
3c9e5d4919d39971,J_PUBLIC_EXPOSURE_AUDIT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/J_PUBLIC_EXPOSURE_AUDIT.md,1,md
fcfaa80db31c0417,A_END_TO_END_NULLS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_END_TO_END_NULLS.md,1,md
145f780c86de2ee1,C_LINEAR_B_CALIBRATION.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_LINEAR_B_CALIBRATION.md,1,md
4dfc4bf8e64fcb5f,D_LINEAR_A_RELATIVE_POSTERIOR.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/D_LINEAR_A_RELATIVE_POSTERIOR.md,1,md
d55f46142024fb5a,A_DEGRADATION_RESPONSE_SURFACE.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_DEGRADATION_RESPONSE_SURFACE.md,1,md
1b75d34d49b18406,H_ROUND_1.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/H_ROUND_1.md,1,md
f7459bcc255998ce,k1_run.log,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/k1_run.log,1,log
cac0b788c98c8dae,K_ADAPTIVE_FALSE_POSITIVE_RATE.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/K_ADAPTIVE_FALSE_POSITIVE_RATE.md,1,md
9ebf95543ed22ee1,L_SOURCE_WATCH.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/L_SOURCE_WATCH.md,1,md
276cba0e0a95a7e6,C_SUBSTITUTION_CHANNEL_AUDIT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_SUBSTITUTION_CHANNEL_AUDIT.md,1,md
f2e3f6b16493ed25,F_EVIDENCE_DECOMPOSITION.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/F_EVIDENCE_DECOMPOSITION.md,1,md
356fc342a294577e,C_INFORMATION_GAIN.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_INFORMATION_GAIN.md,1,md
90235502cee61013,i1_run_free.log,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/i1_run_free.log,1,log
3fafdd41bccd4df4,H_ROUND_2.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/H_ROUND_2.md,1,md
a55674a895f71c62,B_DOWNSTREAM_CAUSAL_TEST.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/B_DOWNSTREAM_CAUSAL_TEST.md,1,md
9f9676ff6a4f7763,C_CANDIDATE_SUBSTITUTIONS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_CANDIDATE_SUBSTITUTIONS.md,1,md
384c5a763db2b3eb,G_NEW_HIGH_VALUE_ANCHORS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/G_NEW_HIGH_VALUE_ANCHORS.md,1,md
abb9e4d03f84b4e5,D_MULTIVIEW_RELATIVE_FEATURES.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/D_MULTIVIEW_RELATIVE_FEATURES.md,1,md
d7c09e4fabe044a1,E_MORPHOLOGY_MODELS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/E_MORPHOLOGY_MODELS.md,1,md
fd9604324a1e44a1,H_ROUND_3.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/H_ROUND_3.md,1,md
0dadfcf4e8d64814,I_EQUIVALENCE_CLASSES.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/I_EQUIVALENCE_CLASSES.md,1,md
14d8eb91a67cf3da,C_STABILITY_AND_NULLS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_STABILITY_AND_NULLS.md,1,md
11da1dab2cf19499,E_PARAMETER_REDUCTION.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/E_PARAMETER_REDUCTION.md,1,md
82f8e39621ae229b,F_CYPRO_MINOAN_SENSITIVITY.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/F_CYPRO_MINOAN_SENSITIVITY.md,1,md
4b39665f246c1811,A_INDEPENDENT_REPLICATIONS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_INDEPENDENT_REPLICATIONS.md,1,md
d11c12f10bea7e7e,I_AGNOSTIC_SEARCH_RESULTS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/I_AGNOSTIC_SEARCH_RESULTS.md,1,md
06fe053a004188ff,A_GROUPED_GENERALIZATION.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_GROUPED_GENERALIZATION.md,1,md
4b230d0fcc11205d,A_ORIGINAL_RESULT_RECONSTRUCTION.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_ORIGINAL_RESULT_RECONSTRUCTION.md,1,md
917782f8228be0a0,D_SEED_PROPAGATION_AUDIT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/D_SEED_PROPAGATION_AUDIT.md,1,md
805d166e3254a7e8,K_NULL_RESULTS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/K_NULL_RESULTS.md,1,md
395e35e15f3aab15,G_EXISTING_ANCHOR_AUDIT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/G_EXISTING_ANCHOR_AUDIT.md,1,md
fcac0c64518e588a,F_LEAVE_ONE_SIGN_OUT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/F_LEAVE_ONE_SIGN_OUT.md,1,md
c654eea4a72f2f5a,L_EXPECTED_INFORMATION_GAIN.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/L_EXPECTED_INFORMATION_GAIN.md,1,md
1bca2475461edf0b,E_FORMULA_GRAMMAR.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/E_FORMULA_GRAMMAR.md,1,md
4754cbbaf5b73287,K_NULL_SPEC.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/K_NULL_SPEC.md,1,md
7d8f187885aa1bd6,I_AGNOSTIC_SEARCH_SPEC.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/I_AGNOSTIC_SEARCH_SPEC.md,1,md
68cfc8050ec0ae80,i1_run.log,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/i1_run.log,1,log
cd470455a666860f,C_LINEAR_A_SUBSTITUTION_GRAPH.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/C_LINEAR_A_SUBSTITUTION_GRAPH.md,1,md
7687def35c20bb3e,E_WRONG_STRUCTURE_CONTROLS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/E_WRONG_STRUCTURE_CONTROLS.md,1,md
1f33bb36bd923a2a,B_LINEAR_A_SEGMENTATION_ENSEMBLE.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/B_LINEAR_A_SEGMENTATION_ENSEMBLE.md,1,md
c6ff8095fa3bfd78,H_MODEL_COMPARISON.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/H_MODEL_COMPARISON.md,1,md
6cf4897722d12ae5,A_MULTIPLICITY_AUDIT.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/A_MULTIPLICITY_AUDIT.md,1,md
275582c3e0e44d25,G_ANCHOR_NULLS.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/G_ANCHOR_NULLS.md,1,md
fe3f93e6d06bc61f,G_SEED_QUALITY.md,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/reports/G_SEED_QUALITY.md,1,md
dbe67d46253fa662,H1_round1_manifest.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/manifests/H1_round1_manifest.json,1,json
475d189a57dfa80c,SEALS_INDEX.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/manifests/SEALS_INDEX.json,1,json
eadcd2ab8943c3dd,H2_round2_manifest.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/manifests/H2_round2_manifest.json,1,json
d95cc5858aa6aebf,H3_round3_manifest.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/manifests/H3_round3_manifest.json,1,json
99a9253da6d3e64a,H_round2_prereg.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/preregistrations/H_round2_prereg.json,1,json
98b924b73b4bd585,H_round1_prereg.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/preregistrations/H_round1_prereg.json,1,json
455b7f4eb93e06e9,H_round3_prereg.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/preregistrations/H_round3_prereg.json,1,json
dfc8cf44d077f4c1,E5_wrongstruct.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/E5_wrongstruct.json,1,json
a58f7a41b5c4e9c4,D1_multiview.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/D1_multiview.json,1,json
caccb96d54652544,C_audit.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/C_audit.json,1,json
9e0a938e517dd0ce,H3_round3.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/H3_round3.json,2,json
e0c4b80539c616ac,A6_nulls.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A6_nulls.json,1,json
adcb8f962e337262,A5_surface.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A5_surface.json,1,json
0c51feec6dcd41e0,F2_calibration.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/F2_calibration.json,1,json
0ec625f6b5ed9cf4,F1_decompose.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/F1_decompose.json,1,json
93b128e1c2e283f5,I1_agnostic.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/I1_agnostic.json,1,json
f9e7171a57c9d8a3,C1_candidates.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/C1_candidates.json,1,json
b00cfe2c4b4053e4,J1_exposure.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/J1_exposure.json,1,json
b2b58400b19cb7c7,B6.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/B6.json,1,json
fc975ae039691974,E1_morphology.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/E1_morphology.json,1,json
ccf7e69baeee7c4d,C_la_graph.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/C_la_graph.json,1,json
b04ac0a2179bc652,D3_seed_audit.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/D3_seed_audit.json,1,json
3a9ac9040fe28369,F4_loso.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/F4_loso.json,1,json
846c290bb5e5e492,B3_known_script.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/B3_known_script.json,1,json
a6971e088faac0cc,B4_synthetic.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/B4_synthetic.json,1,json
040b86dfdd5f5214,E3_crosssite.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/E3_crosssite.json,1,json
c5f77d4c6b17f968,I1_agnostic_free_objective_collapse.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/I1_agnostic_free_objective_collapse.json,1,json
6f9c9cbe30b62aba,A3_replications.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A3_replications.json,1,json
d9953ce59a06deb3,H2_round2.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/H2_round2.json,2,json
3ae0ed419e6d6e4a,E4_paramreduce.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/E4_paramreduce.json,1,json
f74d2f837b774fad,K1_nulls.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/K1_nulls.json,1,json
30deed9cc3e09609,E2_formula.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/E2_formula.json,1,json
d4174b4845b7c58d,D_la_posterior.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/D_la_posterior.json,1,json
dbde6d194395396a,C5_stability.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/C5_stability.json,1,json
a0e7417048913a71,A1_recompute.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A1_recompute.json,1,json
10a772049a10a799,A4_grouped.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A4_grouped.json,1,json
a0f84ba07a0666fa,H1_round1.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/H1_round1.json,2,json
7de271308f186907,C3_lb_calibration.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/C3_lb_calibration.json,1,json
35e79e0c618b7052,D2_ablations.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/D2_ablations.json,1,json
2b2dc12ce1604f24,A2_multiplicity.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/A2_multiplicity.json,1,json
a5a0cf4932611542,D4_frontier.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/D4_frontier.json,1,json
207046f4ba7e33e3,SEG_ROW.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_ROW.json,1,json
ab8d21935e36bb53,SEG_MULTI_SCALE.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_MULTI_SCALE.json,1,json
390a4472a8dd2830,SEG_DIPLOMATIC.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_DIPLOMATIC.json,1,json
d108908a6f83dcf1,SEG_FORMULA.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_FORMULA.json,1,json
16876c40c0987f0e,SEG_PROBABILISTIC_BOUNDARY.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_PROBABILISTIC_BOUNDARY.json,1,json
8304fbfb26922cac,SEG_GORILA_WORD.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_GORILA_WORD.json,1,json
120c0566a2b0bff7,SEG_INSCRIPTION_CONTEXT.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_INSCRIPTION_CONTEXT.json,1,json
2229d3a6afff8faf,SEG_ENTRY.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/SEG_ENTRY.json,1,json
98be778a3ce465e8,_SUMMARY.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/_SUMMARY.json,1,json
963bfd91ebdbabce,la_ensemble.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/segmentations/la_ensemble.json,1,json
71e7e736dec64214,SEAL_4_target.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/seal_targets/SEAL_4_target.json,1,json
0f3c9163df233a56,SEAL_2_target.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/seal_targets/SEAL_2_target.json,1,json
8edcde96b4ab666d,SEAL_3_target.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/seal_targets/SEAL_3_target.json,1,json
36226f4d96959ca3,SEAL_5_target.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/seal_targets/SEAL_5_target.json,1,json
5c1dc7d0a75c516f,compound_systems.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/anchors_v2/compound_systems.json,1,json
eb066ca386032ad9,audit.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/anchors_v2/audit.json,1,json
a8d5022f092c1fb1,seeds.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/anchors_v2/seeds.json,1,json
4c7839db646cc610,anchor_nulls.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/anchors_v2/anchor_nulls.json,1,json
b04febb133c9e57d,expanded.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/anchors_v2/expanded.json,1,json
c3902ed0df9df95e,watch.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/source_watch/watch.json,1,json
a7d4ebb684ad9750,J1_web_capture_2026-07-07.txt,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/data/source_watch/J1_web_capture_2026-07-07.txt,1,txt
ef1abfd424846597,SEAL_4.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/seals/SEAL_4.json,1,json
e57388ae94c2e64a,SEAL_5.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/seals/SEAL_5.json,1,json
76c18003a1dda9a0,ANETAKI_FINAL_EDITION_DELTA_SEAL.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/seals/ANETAKI_FINAL_EDITION_DELTA_SEAL.json,1,json
840001c806149125,SEAL_3.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/seals/SEAL_3.json,1,json
2fe8581fbd2dcf11,SEAL_2.json,linear_a_relative_phonology,logos-linear-a-relative-phonology-seals:experiments/linear_a_relative_phonology/seals/SEAL_2.json,1,json
11c8810acc2de3bd,wp3_2_scribal_substitution.cpython-311.pyc,linear_a_foundry,logos-linear-a-relative-phonology-seals:experiments/linear_a_foundry/scripts/__pycache__/wp3_2_scribal_substitution.cpython-311.pyc,1,pyc
ddbb6040ac838f62,candidate_round1.cpython-311.pyc,linear_a_foundry,logos-linear-a-relative-phonology-seals:experiments/linear_a_foundry/scripts/__pycache__/candidate_round1.cpython-311.pyc,1,pyc
023a68ae4edd0e41,power_precheck.cpython-311.pyc,crossscript_gate,logos-linear-a-relative-phonology-seals:experiments/crossscript_gate/__pycache__/power_precheck.cpython-311.pyc,1,pyc
5334d4777e5552ed,CAMPAIGN.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/CAMPAIGN.md,1,md
0ee4a4eef41f10b5,DECISION_LOG.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/DECISION_LOG.md,1,md
ee92681b68bd9021,TASK_LEDGER.yaml,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/TASK_LEDGER.yaml,1,yaml
f538a76a1832c00e,STATUS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/STATUS.md,1,md
f742ef2fa79096c8,end_to_end_null.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/end_to_end_null.py,1,py
bde19ac891d20c8a,C_morphology_audit.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/C_morphology_audit.py,1,py
05b053ac6fc9e207,E_full_formula_audit.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/E_full_formula_audit.py,1,py
24576b0795112427,PC_positive_controls.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/PC_positive_controls.py,1,py
f558b982eeda06ca,A_exhaustive_301_value_audit.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/A_exhaustive_301_value_audit.py,1,py
97486baff23bd4d1,build_libation_formula_corpus.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/build_libation_formula_corpus.py,1,py
6d61c83b5e9783d2,segmentation_compare.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/segmentation_compare.py,1,py
929f2959ba37658e,D_leave_one_site_out.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/D_leave_one_site_out.py,1,py
2381b16a161388c1,B_semitic_root_gloss_audit.py,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/B_semitic_root_gloss_audit.py,1,py
65f4b14c1a2b923d,PC_positive_controls.cpython-311.pyc,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/__pycache__/PC_positive_controls.cpython-311.pyc,1,pyc
a159db1211ecf46b,B_semitic_root_gloss_audit.cpython-311.pyc,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/__pycache__/B_semitic_root_gloss_audit.cpython-311.pyc,1,pyc
e452728f3586ab5e,A_exhaustive_301_value_audit.cpython-311.pyc,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/scripts/__pycache__/A_exhaustive_301_value_audit.cpython-311.pyc,1,pyc
6f6eeacc861aa24f,C_ALTERNATIVE_ANALYSES.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/C_ALTERNATIVE_ANALYSES.md,1,md
bf4aaa81ac2275bb,H_LOGOGRAM_CORRECTIONS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/H_LOGOGRAM_CORRECTIONS.md,1,md
27f7ceb63f18e1ef,B_GLOSS_SPECIFICITY.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/B_GLOSS_SPECIFICITY.md,1,md
ad75de8616280757,VERDICT_FRAMING_CONSTRAINTS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/VERDICT_FRAMING_CONSTRAINTS.md,1,md
51544cdeaa1589ac,D_LEAVE_ONE_SITE_OUT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/D_LEAVE_ONE_SITE_OUT.md,1,md
ce1c48525ead484e,00_PRIOR_TEST_CENSUS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/00_PRIOR_TEST_CENSUS.md,1,md
2e08107246e1bc17,END_TO_END_NULL_SPEC.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/END_TO_END_NULL_SPEC.md,1,md
1185e7a68e8e08f9,G_408_LEXICON_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/G_408_LEXICON_AUDIT.md,1,md
7826657da1d42353,FINAL_DI_MINO_CLAIM_VERDICT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/FINAL_DI_MINO_CLAIM_VERDICT.md,1,md
ebf846285adba5db,03_LIBATION_FORMULA_CORPUS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/03_LIBATION_FORMULA_CORPUS.md,1,md
05df509940d17d62,C_EXACT_MORPHOLOGY_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/C_EXACT_MORPHOLOGY_AUDIT.md,1,md
ab4bb1fc96db77ce,H_LINEAR_B_CORRECTIONS.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/H_LINEAR_B_CORRECTIONS.md,1,md
0b0a57810217997b,02_CLAIM_GRAPH_AND_FREE_PARAMETER_RECEIPT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/02_CLAIM_GRAPH_AND_FREE_PARAMETER_RECEIPT.md,1,md
6d8c94e4eb3878c4,A_EXHAUSTIVE_301_VALUE_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/A_EXHAUSTIVE_301_VALUE_AUDIT.md,1,md
2891a10daaee9406,B_SEMITIC_ROOT_AUDIT.md,di_mino_301_audit,logos-di-mino-301-audit:experiments/di_mino_301_audit/reports/B_SEMITIC_ROOT_AUDIT.md,1,md
